"","q5r1","q56","TechAttitudeMean","TechUseSocialMean","ShoppingAttitudeMean","SocialWebMean","RadioWebMean","VideoWebMean","LeaderMean","TVApp","NewsApp","Music","Entertainment","Gaming","SocialNet","ShoppingApp","OtherApps","Clusters","age"
"1401",0,2,3.6,3.75,3.09090909090909,3.25,3,3.25,3.08333333333333,0,1,1,0,1,1,0,0,"2",2
"1402",0,13,3.2,2.5,2.72727272727273,2.75,2.5,2.75,2.41666666666667,0,1,1,0,0,1,0,0,"3",4
"1403",0,4,2.8,2.5,3.27272727272727,3.25,3.5,2.5,2.16666666666667,2,2,1,1,1,1,1,0,"4",9
"1404",0,13,2.8,2.25,1.54545454545455,2.25,2.25,2.25,1.83333333333333,0,1,1,1,1,1,1,0,"4",8
"1405",0,5,3.2,2.75,3.45454545454545,2,2.75,2.5,2.25,0,2,0,0,1,0,1,0,"3",7
"1406",1,5,3.2,2.75,3.45454545454545,2.25,3.25,2.75,2.5,0,1,1,0,1,1,0,0,"2",3
"1407",0,10,2.8,3.5,3.27272727272727,3,3,3.25,2.41666666666667,0,0,0,0,1,1,0,0,"1",7
"1408",0,14,3,3.5,2.54545454545455,2.5,3.5,3,2.33333333333333,0,0,1,0,0,1,1,1,"3",7
"1409",1,14,3.2,3.25,3.81818181818182,4,4,4,2.91666666666667,0,0,1,0,1,0,0,0,"3",11
"1410",1,12,2.6,2.25,2.90909090909091,3.25,3.5,3.75,1.91666666666667,0,1,1,0,1,1,1,0,"2",5
"1411",1,12,3.6,2.75,3,3.5,4,3.75,2.58333333333333,0,0,0,1,1,1,0,1,"3",5
"1412",1,4,1.8,3.5,3.45454545454545,3.25,3.5,3.25,2.58333333333333,0,0,0,0,1,1,0,0,"1",3
"1413",1,9,1.8,1.25,1.72727272727273,1.5,1.75,1.75,1.08333333333333,0,1,0,1,1,1,0,0,"4",5
"1414",0,1,2.2,3.25,3.45454545454545,2.5,3.75,3.5,2.5,0,0,0,0,0,0,0,0,"1",9
"1415",0,13,3.4,3,3.72727272727273,3.5,3.5,3.5,2.91666666666667,0,2,1,0,1,0,0,0,"3",8
"1416",1,8,2.2,3.25,3.81818181818182,2,3.25,3,2.25,0,1,1,0,0,1,0,0,"1",5
"1417",1,5,3.6,3,3.45454545454545,2,2.5,1.75,2.58333333333333,0,0,1,0,0,0,0,0,"3",3
"1418",1,4,1.8,3,4.72727272727273,2.25,2,2.25,2.16666666666667,1,1,1,0,1,1,0,0,"2",9
"1419",1,4,1,2,1,2.5,3.25,2.5,1.16666666666667,0,0,1,0,1,1,1,0,"2",2
"1420",0,1,2.6,2.5,3.54545454545455,3,4,2.5,2,1,0,1,1,1,1,1,0,"4",10
"1421",1,8,2.6,2.5,2.18181818181818,1.25,1.25,1.5,1.91666666666667,2,2,1,1,1,1,1,0,"4",4
"1422",1,12,3.2,3,3.27272727272727,2.5,2.25,1.75,2.33333333333333,0,2,1,0,1,1,1,0,"2",10
"1423",0,6,2.6,3,2.72727272727273,2.5,3.25,2.5,2.41666666666667,0,1,1,1,1,1,0,0,"2",10
"1424",0,9,2.2,3,2.45454545454545,1.75,1.5,2.5,2.16666666666667,0,0,1,1,0,1,0,0,"3",9
"1425",1,5,4,2.25,1.81818181818182,3.25,3.5,3.25,2.25,0,2,0,0,1,1,0,0,"1",2
"1426",1,4,3,2.75,2.54545454545455,2.5,3.25,2.75,2.41666666666667,0,0,1,0,1,1,1,0,"2",4
"1427",1,14,2.6,1.5,3.72727272727273,4,3.5,3,2.33333333333333,0,2,1,0,0,0,1,0,"3",6
"1428",1,9,3.8,3,3.63636363636364,4,2.75,2.5,2.75,1,0,0,0,0,1,0,0,"1",3
"1429",1,6,2.2,2.5,2.36363636363636,2,1.75,1.75,2.08333333333333,0,2,1,0,1,1,1,0,"2",4
"1430",0,8,2.2,2.25,2.54545454545455,1.75,1.75,2.75,2.25,1,0,0,0,0,0,0,0,"3",2
"1431",1,2,3.6,3.5,5.09090909090909,3.5,3.75,3.75,3.41666666666667,0,0,1,1,1,1,0,0,"2",1
"1432",1,14,1.6,2.25,2.36363636363636,3.5,4,3.5,1.58333333333333,0,2,1,1,1,1,1,0,"4",5
"1433",1,11,2.8,3.75,4.90909090909091,3.5,4,2.25,2.41666666666667,0,0,1,0,1,1,0,0,"2",2
"1434",0,5,2.6,2.5,2.81818181818182,3,3.5,2.75,1.91666666666667,0,1,0,0,0,1,0,0,"1",7
"1435",0,5,3.4,3.5,1.90909090909091,2.5,1.5,2.5,2.83333333333333,1,0,0,0,0,1,0,0,"1",4
"1436",0,10,3.2,2.25,4.09090909090909,2,2.75,2.5,2.16666666666667,0,0,1,1,1,1,0,0,"2",9
"1437",1,7,2.6,3,2.27272727272727,3.25,4,3.25,2.16666666666667,0,0,0,0,1,1,0,0,"1",3
"1438",1,7,2.4,2.75,2.72727272727273,2.5,3,2.5,2,1,2,1,1,1,1,1,0,"4",7
"1439",0,11,1.8,1.75,1.90909090909091,3.25,2.75,2.75,1.41666666666667,0,2,1,1,1,1,1,0,"4",7
"1440",0,9,1.4,1.5,5.45454545454545,4,4,4,1.5,0,0,1,0,0,0,0,0,"3",5
"1441",1,14,4,3.75,4.18181818181818,3.25,4,3,3.66666666666667,0,1,0,1,1,1,0,0,"1",2
"1442",0,14,1.8,1.75,3.54545454545455,2.25,4,2.75,1.58333333333333,0,2,1,0,0,0,1,1,"3",8
"1443",0,14,2.4,2.5,3.27272727272727,1.75,3.75,2.5,2.16666666666667,0,0,1,0,0,1,1,0,"3",7
"1444",0,14,2.8,2.25,3.09090909090909,2.25,3.75,2.25,2.33333333333333,0,0,0,0,1,1,1,0,"1",3
"1445",0,2,1.6,2.75,2.45454545454545,3.25,2.5,2.75,1.83333333333333,2,0,1,0,0,1,0,0,"1",2
"1446",1,6,2.8,2.5,2.09090909090909,2,2.25,2.25,2,1,2,1,1,1,1,1,0,"4",4
"1447",1,14,2.6,2.25,2.81818181818182,2.5,2.25,2.5,1.91666666666667,0,1,0,0,1,1,1,0,"2",6
"1448",0,12,3.6,3.25,4.81818181818182,3.25,4,4,2.58333333333333,0,1,0,0,1,1,0,0,"1",8
"1449",1,5,1.4,1.75,4,2.75,3.5,3,1.58333333333333,0,1,1,0,0,1,1,0,"3",8
"1450",1,9,2.8,3.5,3.54545454545455,4,4,3.75,2.91666666666667,0,0,0,0,0,0,0,0,"3",6
"1451",1,5,2,2,2,1.75,2.5,2.5,1.66666666666667,1,1,0,0,1,1,0,0,"1",4
"1452",0,2,2.6,3,3.18181818181818,2,3.75,3,2.58333333333333,1,0,0,0,0,0,0,0,"1",4
"1453",0,6,2.6,2.5,4.63636363636364,3,3,2.5,1.66666666666667,0,0,1,0,1,1,0,0,"2",2
"1454",0,10,3.4,3.5,3.81818181818182,3.5,3.5,3.25,3.25,0,1,0,0,1,1,0,0,"1",7
"1455",0,4,1.8,2.25,3.27272727272727,4,3,3.25,2.08333333333333,0,0,1,0,1,0,0,0,"3",3
"1456",0,8,3.6,2.25,3.36363636363636,3.5,4,2.75,2.66666666666667,2,2,1,0,1,1,1,0,"2",7
"1457",1,14,3.4,2.5,4.09090909090909,2.75,3.5,3.5,2.41666666666667,0,2,1,0,0,1,0,0,"1",8
"1458",0,9,2.4,1.75,2.27272727272727,3.5,3,3.5,1.83333333333333,0,0,1,0,1,1,0,0,"2",4
"1459",0,7,2.4,2,2.09090909090909,3.25,2,3,2.08333333333333,0,1,1,1,1,0,0,0,"3",6
"1460",0,5,3.6,2,2.54545454545455,3,3.75,3.5,2.5,0,2,1,1,1,1,1,0,"4",4
"1461",0,5,1.8,2.75,3.45454545454545,3.25,3.25,3.5,1.66666666666667,0,1,1,1,1,1,0,0,"2",3
"1462",1,7,2.8,2.25,2.72727272727273,1.75,2,1.25,2.08333333333333,0,2,1,1,1,1,1,0,"4",4
"1463",1,10,2,2.5,2.36363636363636,2.5,3.25,3.5,1.91666666666667,0,0,0,0,1,1,0,0,"1",2
"1464",1,6,2.8,2.5,3.18181818181818,3,3.5,3,2.33333333333333,0,1,0,0,1,1,0,1,"3",11
"1465",1,12,2.2,1.75,1.72727272727273,1.75,3.25,2,1.58333333333333,2,2,1,1,1,1,1,0,"4",5
"1466",1,13,1,1.5,1,1,1,1,1,2,1,1,1,1,1,0,0,"4",3
"1467",1,6,2.8,3.75,3.54545454545455,2.75,3.25,1.75,2.5,0,1,0,1,1,1,1,0,"4",6
"1468",0,6,2.2,3.5,2.90909090909091,3.25,3.25,3.25,2.41666666666667,0,1,1,1,1,1,1,0,"4",2
"1469",0,4,3.4,3,3.18181818181818,3.25,2.75,2.75,2.83333333333333,0,1,1,1,1,1,0,0,"2",4
"1470",0,9,3.8,4,4.81818181818182,2.5,3.25,2.75,2.91666666666667,0,1,1,0,0,1,0,0,"1",6
"1471",1,12,2,3,3.27272727272727,2.5,2.5,2,2.08333333333333,0,0,1,1,1,1,0,0,"2",2
"1472",1,11,2,2.25,3.90909090909091,2,3.5,2.75,1.91666666666667,1,1,1,0,0,1,1,0,"3",10
"1473",0,4,1.6,2.5,1.81818181818182,2.5,2.5,3,1.58333333333333,1,0,0,0,0,0,0,0,"3",2
"1474",0,7,2,1.75,3.54545454545455,3,3.5,2.25,1.66666666666667,0,2,1,1,0,1,0,0,"1",4
"1475",0,12,4,2.5,2.63636363636364,3.25,2.75,3.75,2.75,0,2,1,1,0,1,1,0,"3",5
"1476",0,8,1.8,2.75,3.36363636363636,2.5,3.5,2.25,1.83333333333333,0,1,1,0,0,1,0,0,"3",5
"1477",0,10,3.4,3,3.18181818181818,2.25,2.25,3,2.83333333333333,0,0,0,0,1,0,0,0,"3",2
"1478",1,10,1,1,1,1,1,1.5,0.833333333333333,2,2,1,1,1,1,1,0,"4",2
"1479",0,12,3.4,2.5,3.45454545454545,2,2.25,2.25,2.33333333333333,1,1,1,1,1,1,1,0,"4",4
"1480",1,4,2.2,2.25,2.54545454545455,3.25,3.25,2.75,1.75,0,0,1,0,1,1,0,0,"2",2
"1481",1,7,1.6,2.25,1.90909090909091,1.5,2,2.25,1.91666666666667,0,0,0,0,1,1,1,0,"4",2
"1482",1,4,2.4,1.5,2.81818181818182,3.25,3.75,2.75,1.91666666666667,0,1,1,1,1,1,1,0,"4",4
"1483",1,7,2,2.25,2,2.75,2.75,2.5,1.75,1,1,0,0,0,1,0,0,"1",3
"1484",0,12,3.2,2.25,3.27272727272727,2.75,3.5,3.5,2.16666666666667,0,1,1,0,1,1,1,0,"4",11
"1485",1,14,3,3,3,3.25,3.5,2.75,2.5,0,1,1,0,1,1,0,0,"2",2
"1486",0,11,2.2,2.75,3.09090909090909,1.75,2.25,2.5,2.08333333333333,1,2,1,0,0,1,1,0,"3",7
"1487",0,7,3,2.25,1.45454545454545,1,1,1,2.08333333333333,2,2,1,1,1,1,1,0,"4",2
"1488",0,2,2.6,3,3.72727272727273,3.25,3.25,2.75,1.91666666666667,0,0,1,0,1,1,0,0,"2",3
"1489",1,9,3.2,2.5,3.45454545454545,1.75,3,2.25,2.16666666666667,0,0,1,0,1,1,0,0,"2",3
"1490",1,14,3,2.5,2.27272727272727,3,3.75,2.75,2.25,0,1,1,0,1,1,0,0,"2",6
"1491",0,9,4.2,3.75,2.54545454545455,3.5,2,2.75,2.75,1,2,1,0,0,0,1,0,"3",3
"1492",1,9,2.6,2.75,2.27272727272727,2,2.5,2,2.5,1,2,1,1,1,1,1,0,"4",5
"1493",0,9,2.2,3,3.90909090909091,2.5,4,2,2.33333333333333,0,0,0,0,1,1,0,0,"1",2
"1494",1,13,1.6,1.75,1.72727272727273,1.5,1.25,1.5,1.58333333333333,2,2,1,1,1,1,1,1,"4",4
"1495",0,6,2.2,2.25,2.09090909090909,3.25,3.25,3.25,1.83333333333333,0,0,1,1,1,1,1,0,"4",3
"1496",1,7,1.6,2.5,2,1.25,2,1.5,1.58333333333333,2,2,1,1,1,1,1,0,"4",4
"1497",0,5,3,2.75,3.81818181818182,3.25,4,3,2.58333333333333,1,0,1,1,1,1,0,0,"2",1
"1498",0,14,2.8,2.25,2.81818181818182,2.5,3.25,2.75,2,0,1,1,1,1,1,1,0,"4",7
"1499",0,7,2.8,2.5,2.72727272727273,1.5,2.25,2,2.16666666666667,1,2,1,0,1,1,1,0,"4",3
"1500",0,13,2.6,2,2.72727272727273,2.5,2.5,2.75,2,1,2,1,1,1,1,1,0,"4",8
"1501",1,8,2.4,2.25,2.54545454545455,2.5,3.5,3,1.5,1,2,1,1,1,1,0,0,"4",5
"1502",1,10,2,2,2.27272727272727,2.25,2.25,2.25,1.66666666666667,0,1,0,0,0,0,0,0,"3",7
"1503",0,5,3.2,3.25,3.90909090909091,3.25,4,3,3,1,2,1,1,1,1,1,0,"4",7
"1504",1,9,1.6,2,1.81818181818182,2,1,2.25,1.58333333333333,2,2,1,1,1,1,1,0,"4",2
"1505",0,2,3.4,3.25,3.09090909090909,1.5,2,2,2.58333333333333,0,1,1,0,1,1,0,0,"1",2
"1506",0,13,3,3,3.36363636363636,3.5,4,3.5,2.5,0,0,0,0,1,0,0,0,"3",6
"1507",1,1,1.6,2.75,4.36363636363636,3.25,2.75,2.5,2.25,0,0,1,0,1,1,0,0,"2",2
"1508",1,5,1.6,1.5,1.81818181818182,1.25,1.75,1.5,1.25,2,2,1,1,1,1,0,0,"4",2
"1509",0,7,2.8,2.5,2.90909090909091,3,3.75,2.75,2.25,1,2,1,0,1,1,1,0,"2",7
"1510",1,6,1.4,1.5,2.09090909090909,1.5,1.25,1.5,1.58333333333333,2,2,1,0,0,0,1,0,"4",3
"1511",1,7,3.2,3,3.36363636363636,1.75,2,2,2.16666666666667,1,1,1,1,1,1,0,0,"2",4
"1512",1,12,2.6,2.5,3.18181818181818,2.75,2.75,3,2,0,1,0,1,1,1,0,0,"1",7
"1513",1,9,2.8,2.5,1.81818181818182,3.25,4,2.75,2.25,0,1,1,1,1,1,1,0,"4",4
"1514",1,6,2.6,2.5,3,2,3.75,2.75,2.08333333333333,0,0,1,0,1,1,1,0,"2",3
"1515",1,12,1.8,1.5,3.09090909090909,2.75,2.5,2.25,1.58333333333333,0,1,1,0,1,1,1,0,"2",3
"1516",1,10,2.6,2.75,3.72727272727273,3,2.25,2.25,1.91666666666667,1,2,1,1,1,1,0,0,"2",8
"1517",1,2,4.4,3.25,6,3.25,3.5,2.75,3.41666666666667,1,1,1,0,1,1,0,0,"2",4
"1518",0,7,3,3,3,2,2,2,2.5,0,0,0,0,1,0,0,0,"3",4
"1519",1,6,2,1.75,2.36363636363636,2.75,2,2.25,1.58333333333333,0,2,1,0,1,1,1,0,"2",2
"1520",1,8,1.2,1.5,2,1,1,1,1.41666666666667,1,0,0,1,1,1,1,0,"4",5
"1521",1,10,1.8,2.5,3.45454545454545,3.75,2.75,2.5,2.16666666666667,0,1,1,0,1,0,0,0,"3",2
"1522",1,8,2.8,2.25,1.72727272727273,3,3.5,3.25,1.83333333333333,0,1,0,1,1,1,1,0,"4",5
"1523",0,5,2.4,3.25,3,3,3.5,2.5,2.5,0,2,0,0,1,1,0,0,"1",2
"1524",1,3,3,2.25,3.36363636363636,2.75,1.75,2,2.33333333333333,0,0,0,0,1,1,0,0,"1",2
"1525",1,4,2.6,4,3.90909090909091,3.25,4,3,2.66666666666667,0,0,1,0,0,1,0,0,"1",1
"1526",0,4,4,3.75,3.72727272727273,3.25,4,4,3.08333333333333,0,0,0,0,0,0,0,0,"1",9
"1527",1,7,2.6,2.25,3.09090909090909,2,2.75,2.5,2.25,0,0,1,1,1,1,0,0,"2",2
"1528",0,14,3,2.75,3.27272727272727,2.5,3,2.25,2.41666666666667,0,2,0,1,1,1,1,0,"4",6
"1529",1,2,3.4,3.75,2.54545454545455,2.75,2.25,3.25,2.33333333333333,1,1,1,1,1,1,0,1,"3",4
"1530",0,8,2,3.25,2.72727272727273,3,4,3,2.25,0,0,0,0,0,0,0,0,"3",5
"1531",0,4,1.8,3.25,2.72727272727273,2.5,3,1.5,2.33333333333333,1,1,1,0,1,1,0,0,"2",2
"1532",1,10,1.2,1.25,1.45454545454545,1.25,1.25,1.25,1.25,1,1,1,0,0,1,0,0,"4",4
"1533",1,10,2.4,2.75,3.81818181818182,2.5,3.25,2.75,1.91666666666667,1,1,1,1,1,1,0,0,"2",6
"1534",0,3,1,1,1,3.25,4,3.25,0.833333333333333,0,0,0,0,1,0,0,0,"3",2
"1535",0,4,2.6,2.5,2.72727272727273,2.25,1.75,3.25,2.25,0,1,1,1,1,1,1,0,"4",8
"1536",0,14,3.2,3.25,3.81818181818182,2.75,3.75,3.5,3,0,0,0,0,0,0,0,0,"3",8
"1537",1,11,1.6,2,2.81818181818182,2.5,3,2.5,1.66666666666667,0,2,1,1,1,1,1,0,"4",6
"1538",1,2,2.2,3.5,2.09090909090909,3.25,1.75,2.25,2.16666666666667,0,2,1,1,1,1,1,0,"4",3
"1539",0,5,2.8,2.75,3.36363636363636,3.25,4,1.75,2.25,0,0,0,0,1,1,0,0,"1",3
"1540",0,5,3,3,1.81818181818182,1.5,2.5,3,2.5,0,1,1,0,0,1,0,0,"3",9
"1541",0,10,3.2,3.5,2.72727272727273,2.5,2.75,2.5,2.91666666666667,0,0,0,0,0,0,0,0,"3",2
"1542",0,13,1.6,1.75,2.36363636363636,3,2,1.75,1.58333333333333,0,2,1,1,1,1,1,0,"4",2
"1543",1,6,2.8,2.75,2.90909090909091,2.75,2.25,3.25,2.5,2,2,1,1,1,1,0,0,"4",3
"1544",1,10,3.8,2,3.54545454545455,2.25,3.75,3,2.16666666666667,0,2,1,0,1,1,1,0,"2",5
"1545",0,13,2.6,2.75,3,2.5,3.5,2.25,2.16666666666667,1,2,1,0,1,1,1,1,"3",8
"1546",1,10,1.8,2.75,2.63636363636364,3.25,3.75,3.5,1.91666666666667,0,0,0,0,1,1,0,0,"1",5
"1547",1,10,2,2,2,3.25,2.5,3.25,1.66666666666667,0,1,0,0,1,1,0,0,"1",5
"1548",0,9,1.8,2.75,3.45454545454545,1.75,2,1.75,2,0,2,0,0,1,1,0,0,"1",7
"1549",1,11,2.6,3.75,3.90909090909091,2.5,4,3,2.83333333333333,0,1,1,0,0,1,0,0,"1",8
"1550",1,10,2.6,1.5,3.45454545454545,3,3.5,3.25,1.5,0,2,1,1,1,1,1,0,"4",4
"1551",0,2,2.4,3.25,4.09090909090909,1.75,2.25,3.25,2.75,0,0,0,0,0,0,1,0,"1",9
"1552",1,7,2,2,2.18181818181818,1.25,1.5,1.5,1.66666666666667,2,2,1,1,1,1,1,0,"4",9
"1553",0,6,2.8,2.75,2.45454545454545,2.25,2.75,2.75,2.33333333333333,0,1,0,0,0,1,1,0,"1",4
"1554",1,1,3,3,3.72727272727273,3.5,2.5,2.75,3,0,0,1,0,0,0,0,0,"3",3
"1555",0,4,1.2,1.75,2.63636363636364,1,1.5,1.5,1.75,2,1,1,1,1,1,1,0,"4",2
"1556",0,4,3.2,2,4,3.25,3.5,3.25,2.16666666666667,0,0,1,1,1,1,0,0,"2",3
"1557",0,11,2.8,2.75,3.27272727272727,2.75,3.75,3,2.33333333333333,0,0,0,0,1,0,0,0,"3",2
"1558",1,12,2.4,1.5,3.27272727272727,3.25,3.25,3.5,2.08333333333333,0,1,1,0,1,1,0,0,"2",3
"1559",0,3,2,2.25,3.18181818181818,2.5,1.75,3.25,1.66666666666667,1,2,1,0,1,1,0,0,"2",4
"1560",1,3,2.2,2.75,3,2.75,3.25,3,1.91666666666667,0,1,0,0,1,0,1,0,"3",7
"1561",1,1,1.6,4.25,3.81818181818182,2,3,2.5,2.5,0,0,1,0,1,1,0,0,"2",8
"1562",1,9,2,2.25,2.09090909090909,1,1,2.5,1.66666666666667,2,2,1,1,1,1,1,0,"4",7
"1563",0,7,3.2,1.5,1.90909090909091,2,1.75,2,2.08333333333333,1,2,1,1,1,1,0,0,"4",2
"1564",1,14,1.6,2,2.81818181818182,2.5,3.75,2.75,1.41666666666667,0,0,1,1,1,1,1,0,"4",9
"1565",1,14,3.6,3.5,3.90909090909091,3,3.25,3,3,0,2,1,1,1,1,1,0,"4",8
"1566",0,6,3,2.75,3.27272727272727,3,3.75,2.25,2.33333333333333,0,1,1,0,1,1,0,0,"2",2
"1567",1,4,3,2.5,1.72727272727273,2.5,3.5,3.5,2.25,0,0,1,1,0,1,0,0,"1",2
"1568",1,4,3,3,3,1,1,1,2.5,1,0,0,0,0,0,1,0,"1",5
"1569",1,13,2,2.5,3.18181818181818,2.25,3.5,2.75,2.08333333333333,0,0,1,0,1,1,0,1,"3",5
"1570",1,2,2.6,3.25,3.09090909090909,1.75,3.75,2.5,2.5,1,0,1,1,1,1,0,0,"2",2
"1571",0,9,2.2,3.25,3.27272727272727,4,4,3.25,2.91666666666667,0,0,0,0,0,0,0,0,"3",6
"1572",1,4,2,2.75,3.54545454545455,2.5,3.25,3.25,1.91666666666667,0,0,1,0,1,1,1,0,"2",4
"1573",0,6,1,1,1,1,1.25,1,0.833333333333333,0,0,1,1,0,1,1,0,"4",2
"1574",1,11,2.4,2.25,2.45454545454545,1.5,3.25,2.5,2.08333333333333,1,2,1,1,1,1,1,0,"4",7
"1575",1,12,3.2,2,4.09090909090909,3,2.5,2.75,2.33333333333333,2,2,1,1,0,1,1,0,"3",9
"1576",1,7,2,2.25,1.72727272727273,2.5,2.5,2.25,1.83333333333333,0,0,1,1,1,0,0,0,"3",7
"1577",0,13,2.4,4,4.63636363636364,4,3.25,2.5,3.08333333333333,0,0,1,1,0,0,0,1,"3",10
"1578",1,8,3.2,3,3.18181818181818,1.75,3.25,3.25,2.58333333333333,0,0,0,0,0,1,0,0,"1",9
"1579",1,5,2.2,2,4.54545454545455,3.25,4,3.5,2.08333333333333,0,0,0,0,0,1,0,0,"1",10
"1580",0,12,2.4,2.75,2.45454545454545,2,3.25,2,2.33333333333333,1,1,0,0,0,0,1,0,"3",7
"1581",0,10,3,3,3.09090909090909,3.25,3.5,3.25,2.66666666666667,0,2,1,1,1,0,1,0,"3",8
"1582",0,8,2.4,2.75,2.36363636363636,3.25,3.75,3.25,2.08333333333333,0,2,1,0,0,1,1,0,"3",5
"1583",1,6,2.2,1.75,1.63636363636364,1.25,1,1.5,1.66666666666667,2,2,1,1,1,1,1,0,"4",2
"1584",1,7,1.8,2,2.09090909090909,1.25,1.75,1.75,1.66666666666667,1,2,1,0,1,0,0,0,"4",5
"1585",0,2,2,3,2.81818181818182,3,3,3.25,2,0,0,1,0,1,1,1,0,"2",4
"1586",1,2,3,4,4,3.25,4,3.75,3.16666666666667,0,1,1,0,1,1,0,0,"2",9
"1587",0,5,2,2.5,3.63636363636364,2.5,3,3,2,0,0,0,0,1,1,0,0,"1",2
"1588",1,9,3.6,3.75,3.18181818181818,1.75,2.5,1.5,3,1,0,1,1,1,1,0,0,"2",2
"1589",0,1,2,2,2.90909090909091,3,3.75,3.75,1.66666666666667,0,0,1,0,1,1,0,0,"2",2
"1590",0,6,2.8,2.75,3,3.25,3,3.25,2.58333333333333,0,2,1,1,1,1,0,0,"2",6
"1591",0,6,2.2,2.25,2.63636363636364,2.5,4,2.75,1.91666666666667,0,0,1,0,0,0,0,0,"3",2
"1592",1,14,2.8,2,3.45454545454545,3.25,4,2.75,2.58333333333333,0,0,1,0,1,1,1,0,"2",7
"1593",0,12,1.6,1.25,1.54545454545455,1,2,1.5,1.16666666666667,1,2,0,1,1,0,1,0,"4",3
"1594",0,9,3.4,3.75,2.72727272727273,2.75,3.75,2,3.08333333333333,0,0,0,1,1,0,0,0,"3",2
"1595",1,12,1.8,2,2.81818181818182,3,2.25,2.25,1.66666666666667,0,2,1,1,1,1,1,0,"4",4
"1596",0,4,1.8,2.25,2.72727272727273,3,3.75,3,1.58333333333333,0,0,1,0,1,1,0,0,"2",4
"1597",1,5,1,1,1,3.25,3.25,3.25,0.833333333333333,0,0,0,0,0,0,1,0,"3",3
"1598",0,3,2.4,1.5,3.72727272727273,2.25,1.5,1.75,1.91666666666667,2,0,1,1,1,1,1,0,"4",4
"1599",0,8,2.6,2.75,4.27272727272727,2.75,3.5,3,2.5,0,2,1,0,0,1,1,0,"3",11
"1600",0,13,2.6,2.25,3.27272727272727,3,3.5,3,1.75,0,1,1,0,1,1,0,0,"2",4
"1601",1,9,2,1.25,2.81818181818182,2.75,2.25,1.5,1.08333333333333,2,2,1,1,1,1,1,0,"4",3
"1602",0,13,2.8,1.5,3.27272727272727,3.25,3.5,3.5,1.91666666666667,0,2,1,0,0,1,1,0,"3",5
"1603",1,14,1.6,2,1.54545454545455,2.75,4,3.25,1.58333333333333,0,1,0,1,1,1,0,0,"1",2
"1604",1,7,1.4,2,1.81818181818182,2.75,3.25,3,1.33333333333333,2,1,1,1,0,1,1,0,"4",7
"1605",1,9,2,2,2,3,1.5,2.5,1.66666666666667,0,1,1,0,1,0,0,0,"3",6
"1606",1,3,2.8,1.5,3.36363636363636,2.75,3,2.5,1.75,1,1,1,1,1,1,1,0,"4",2
"1607",0,9,2.2,1.75,2,1.75,2.5,2.25,1.58333333333333,0,1,1,1,1,1,0,0,"2",5
"1608",0,5,2.6,2.75,2.72727272727273,2,3.25,2.25,2.25,0,1,1,0,0,1,1,0,"3",2
"1609",1,4,2.4,2,4.09090909090909,2.5,3.25,2.75,1.75,0,2,1,0,1,1,0,0,"2",2
"1610",0,12,1,1,3.36363636363636,3.25,4,3.25,0.833333333333333,0,1,0,1,1,1,1,0,"4",2
"1611",1,7,2.2,2.25,1.18181818181818,2,3,2.25,1.75,0,2,1,1,1,1,1,0,"4",2
"1612",0,6,2,2.25,1,2.75,3.25,2,1.66666666666667,0,0,1,0,1,1,1,0,"1",5
"1613",1,3,1,1,1.63636363636364,2.5,4,3,0.833333333333333,0,1,1,0,1,1,0,0,"2",3
"1614",1,11,1.6,2.25,1,1,1,1,1.5,2,2,1,1,1,1,1,0,"4",5
"1615",0,7,1.6,2,1.45454545454545,2,2,2,1.5,0,0,0,0,0,1,1,0,"3",4
"1616",0,5,2.2,2.5,2.90909090909091,2.75,3.5,3.5,1.83333333333333,0,1,0,0,1,1,1,0,"1",6
"1617",1,4,2.4,1.5,3.45454545454545,3.25,3.25,4,1.58333333333333,0,0,0,1,1,1,1,0,"4",9
"1618",1,12,1.6,1.5,2.18181818181818,1.75,1.25,1.25,1.33333333333333,2,2,1,1,1,1,1,0,"4",3
"1619",0,9,2,2.5,1.81818181818182,1.75,1.75,1.25,1.75,1,0,0,1,1,0,0,0,"3",3
"1620",0,12,3.2,1.75,3.18181818181818,2.5,2.5,2.75,2.08333333333333,0,1,1,0,1,1,1,0,"4",9
"1621",1,14,3.8,2.75,3.45454545454545,2.25,4,3,2.58333333333333,0,0,0,0,0,1,0,0,"1",4
"1622",0,3,4.8,4.5,4.36363636363636,3.75,3.5,3,4,0,0,0,0,0,0,0,0,"1",6
"1623",1,1,2.8,2.75,2.54545454545455,2.25,2.75,2.25,2.33333333333333,1,1,1,1,1,1,0,0,"2",2
"1624",0,12,2.6,2.75,1.81818181818182,2.5,3.5,2.25,2.33333333333333,0,0,1,0,1,1,0,0,"2",4
"1625",1,8,3.4,3.25,4,3.25,3,3.5,2.58333333333333,0,1,1,0,1,1,1,0,"2",7
"1626",0,4,2.8,2.5,2.81818181818182,2.5,4,4,2.33333333333333,0,0,0,0,1,0,0,0,"3",2
"1627",1,7,2.6,2.75,3.18181818181818,3.25,3.25,2.5,2.25,0,1,1,0,1,1,0,0,"2",4
"1628",0,9,3.4,1.75,3.09090909090909,3,2.75,2.5,1.66666666666667,0,1,0,0,1,1,0,0,"1",6
"1629",1,8,2.6,2,4.36363636363636,3.25,3,2.5,2.08333333333333,0,1,1,0,1,1,0,0,"2",2
"1630",1,5,3.2,3.25,3,3.25,2.25,3.25,2.5,2,2,1,1,1,1,1,0,"4",2
