CaseID,q1,q4r1,q4r2,q4r3,q4r4,q4r5,q4r6,q4r7,q4r8,q4r9,q4r10,q4r11,q56,q57,TechAttitudeMean,TechUseSocialMean,ShoppingAttitudeMean,SocialWebMean,RadioWebMean,VideoWebMean,LeaderMean,Clusters
197,5,0,0,1,0,1,1,0,0,1,0,0,9,1,1.8,1.25,1.8,1.5,1.75,1.75,1.083333333,2
208,9,0,0,0,0,0,0,0,0,0,0,1,1,1,2.2,3.25,3.7,2.5,3.75,3.5,2.5,8
1872,8,1,0,0,0,1,0,1,0,1,0,0,13,2,3.4,3,3.5,3.5,3.5,3.5,2.916666667,1
2149,5,1,0,0,0,0,1,1,0,0,0,0,8,2,2.2,3.25,3.7,2,3.25,3,2.25,1
228,3,1,0,0,0,0,0,0,0,0,0,0,5,1,3.6,3,3.5,2,2.5,1.75,2.583333333,5
386,9,1,0,0,1,1,1,1,0,0,0,0,4,2,1.8,3,5,2.25,2,2.25,2.166666667,7
2371,2,1,0,0,0,1,1,0,1,0,0,0,4,2,1,2,1,2.5,3.25,2.5,1.166666667,2
181,10,1,0,1,1,1,1,0,1,0,0,0,1,1,2.6,2.5,3.8,3,4,2.5,2,7
2269,4,1,1,1,1,1,1,1,1,1,0,0,8,1,2.6,2.5,2.3,1.25,1.25,1.5,1.916666667,4
2004,10,1,0,0,0,1,1,1,1,1,0,0,12,1,3.2,3,3.5,2.5,2.25,1.75,2.333333333,3
2071,10,1,0,1,0,1,1,0,0,1,0,0,6,1,2.6,3,2.9,2.5,3.25,2.5,2.416666667,3
155,9,1,0,1,0,0,1,0,0,0,0,0,9,1,2.2,3,2.6,1.75,1.5,2.5,2.166666667,2
357,2,0,0,0,0,1,1,1,0,1,0,0,5,2,4,2.25,1.9,3.25,3.5,3.25,2.25,2
2320,4,1,0,0,0,1,1,0,1,0,0,0,4,2,3,2.75,2.7,2.5,3.25,2.75,2.416666667,3
1596,6,1,0,0,0,0,0,1,1,1,0,0,14,1,2.6,1.5,3.5,4,3.5,3,2.333333333,1
1104,3,0,0,0,1,0,1,0,0,0,0,0,9,1,3.8,3,3.7,4,2.75,2.5,2.75,1
2104,4,1,0,0,0,1,1,1,1,1,0,0,6,2,2.2,2.5,2.3,2,1.75,1.75,2.083333333,3
943,2,0,1,0,0,0,0,0,0,0,0,0,8,2,2.2,2.25,2.5,1.75,1.75,2.75,2.25,5
1570,1,1,0,1,0,1,1,0,0,0,0,0,2,2,3.6,3.5,5.2,3.5,3.75,3.75,3.416666667,2
2258,5,1,0,1,0,1,1,1,1,1,0,0,14,1,1.6,2.25,2.4,3.5,4,3.5,1.583333333,7
2043,2,1,0,0,0,1,1,0,0,0,0,0,11,1,2.8,3.75,5.3,3.5,4,2.25,2.416666667,3
658,7,0,0,0,0,0,1,1,0,0,0,0,5,1,2.6,2.5,3,3,3.5,2.75,1.916666667,1
412,4,0,1,0,0,0,1,0,0,0,0,0,5,2,3.4,3.5,2,2.5,1.5,2.5,2.833333333,5
1721,9,1,0,1,0,1,1,0,0,0,0,0,10,1,3.2,2.25,4.1,2,2.75,2.5,2.166666667,3
356,3,0,0,0,0,1,1,0,0,0,0,0,7,1,2.6,3,2.4,3.25,4,3.25,2.166666667,5
1647,7,1,1,1,0,1,1,1,1,1,0,0,7,1,2.4,2.75,2.9,2.5,3,2.5,2,4
1442,7,1,0,1,0,1,1,1,1,1,0,0,11,1,1.8,1.75,2,3.25,2.75,2.75,1.416666667,7
1659,5,1,0,0,0,0,0,0,0,0,0,0,9,1,1.4,1.5,5.4,4,4,4,1.5,1
1222,2,0,0,1,0,1,1,0,0,1,0,0,14,2,4,3.75,4.1,3.25,4,3,3.666666667,5
1711,8,1,0,0,0,0,0,1,1,1,1,0,14,1,1.8,1.75,3.6,2.25,4,2.75,1.583333333,6
1968,7,1,0,0,0,0,1,0,1,0,0,0,14,2,2.4,2.5,3.5,1.75,3.75,2.5,2.166666667,1
109,3,0,0,0,0,1,1,0,1,0,0,0,14,2,2.8,2.25,3.1,2.25,3.75,2.25,2.333333333,2
526,2,1,1,0,1,0,1,0,0,0,0,0,2,1,1.6,2.75,2.4,3.25,2.5,2.75,1.833333333,4
2236,4,1,0,1,1,1,1,1,1,1,0,0,6,1,2.8,2.5,2.1,2,2.25,2.25,2,7
1199,6,0,0,0,0,1,1,1,1,0,0,0,14,1,2.6,2.25,3,2.5,2.25,2.5,1.916666667,2
1035,8,0,0,0,0,1,1,1,0,0,0,0,12,1,3.6,3.25,5.1,3.25,4,4,2.583333333,5
1586,8,1,0,0,0,0,1,1,1,0,0,0,5,2,1.4,1.75,4.1,2.75,3.5,3,1.583333333,3
912,6,0,0,0,0,0,0,0,0,0,0,1,9,1,2.8,3.5,3.3,4,4,3.75,2.916666667,8
123,4,0,0,0,1,1,1,1,0,0,0,0,5,2,2,2,2,1.75,2.5,2.5,1.666666667,2
55,4,0,1,0,0,0,0,0,0,0,0,0,2,2,2.6,3,3.1,2,3.75,3,2.583333333,5
283,2,1,0,0,0,1,1,0,0,0,0,0,6,2,2.6,2.5,5,3,3,2.5,1.666666667,3
766,7,0,0,0,0,1,1,1,0,0,0,0,10,2,3.4,3.5,3.7,3.5,3.5,3.25,3.25,5
127,3,1,0,0,0,1,0,0,0,0,0,0,4,1,1.8,2.25,3.1,4,3,3.25,2.083333333,5
1930,7,1,1,0,1,1,1,1,1,1,0,0,8,2,3.6,2.25,3.3,3.5,4,2.75,2.666666667,4
1279,8,1,0,0,0,0,1,1,0,1,0,0,14,2,3.4,2.5,4.3,2.75,3.5,3.5,2.416666667,1
1955,4,1,0,0,0,1,1,0,0,0,0,0,9,2,2.4,1.75,2.4,3.5,3,3.5,1.833333333,3
409,6,1,0,1,0,1,0,1,0,0,0,0,7,1,2.4,2,2.1,3.25,2,3,2.083333333,2
1676,4,1,0,1,0,1,1,1,1,1,0,0,5,1,3.6,2,2.6,3,3.75,3.5,2.5,3
2073,3,1,0,1,0,1,1,1,0,0,0,0,5,1,1.8,2.75,3.7,3.25,3.25,3.5,1.666666667,7
2102,4,1,0,1,0,1,1,1,1,1,0,0,7,2,2.8,2.25,2.9,1.75,2,1.25,2.083333333,7
1210,2,0,0,0,0,1,1,0,0,0,0,0,10,1,2,2.5,2.5,2.5,3.25,3.5,1.916666667,5
185,11,0,0,0,0,1,1,1,0,0,1,0,6,1,2.8,2.5,3.4,3,3.5,3,2.333333333,6
1493,5,1,1,1,1,1,1,1,1,1,0,0,12,2,2.2,1.75,1.8,1.75,3.25,2,1.583333333,4
2365,3,1,1,1,1,1,1,0,0,1,0,0,13,1,1,1.5,1,1,1,1,1,4
70,6,0,0,1,0,1,1,0,1,1,0,0,6,2,2.8,3.75,3.6,2.75,3.25,1.75,2.5,2
969,2,1,0,1,0,1,1,1,1,0,0,0,6,2,2.2,3.5,2.9,3.25,3.25,3.25,2.416666667,7
68,4,1,0,1,0,1,1,1,0,0,0,0,4,2,3.4,3,3.4,3.25,2.75,2.75,2.833333333,2
2050,6,1,0,0,0,0,1,0,0,1,0,0,9,1,3.8,4,5.2,2.5,3.25,2.75,2.916666667,1
2373,2,1,0,1,0,1,1,0,0,0,0,0,12,2,2,3,3.4,2.5,2.5,2,2.083333333,2
1374,10,1,1,0,0,0,1,0,1,1,0,0,11,1,2,2.25,4.1,2,3.5,2.75,1.916666667,4
1172,2,0,0,0,1,0,0,0,0,0,0,0,4,2,1.6,2.5,1.9,2.5,2.5,3,1.583333333,2
1566,4,1,0,1,0,0,1,1,0,1,0,0,7,2,2,1.75,3.8,3,3.5,2.25,1.666666667,1
1979,5,1,0,1,0,0,1,1,1,1,0,0,12,2,4,2.5,2.8,3.25,2.75,3.75,2.75,6
477,5,1,0,0,0,0,1,1,0,0,0,0,8,1,1.8,2.75,3.6,2.5,3.5,2.25,1.833333333,1
964,2,0,0,0,0,1,0,0,0,0,0,0,10,2,3.4,3,3.2,2.25,2.25,3,2.833333333,5
2261,2,1,1,1,1,1,1,1,1,1,0,0,10,1,1,1,1,1,1,1.5,0.833333333,4
49,4,1,1,1,0,1,1,1,1,0,0,0,12,1,3.4,2.5,3.7,2,2.25,2.25,2.333333333,4
1957,2,1,0,0,0,1,1,0,0,0,0,0,4,1,2.2,2.25,2.7,3.25,3.25,2.75,1.75,3
1081,2,0,0,0,0,1,1,0,1,0,0,0,7,2,1.6,2.25,1.9,1.5,2,2.25,1.916666667,2
1991,4,1,0,1,0,1,1,1,1,0,0,0,4,2,2.4,1.5,2.8,3.25,3.75,2.75,1.916666667,3
825,3,0,0,0,1,0,1,1,0,0,0,0,7,2,2,2.25,2,2.75,2.75,2.5,1.75,2
1119,11,1,0,0,0,1,1,1,1,0,0,0,12,2,3.2,2.25,3.3,2.75,3.5,3.5,2.166666667,3
946,2,1,0,0,0,1,1,1,0,0,0,0,14,1,3,3,3,3.25,3.5,2.75,2.5,3
582,7,1,1,0,0,0,1,1,1,1,0,0,11,1,2.2,2.75,3.2,1.75,2.25,2.5,2.083333333,4
391,2,1,1,1,1,1,1,1,1,1,0,0,7,1,3,2.25,1.5,1,1,1,2.083333333,4
1327,3,1,0,0,0,1,1,0,0,0,0,0,2,2,2.6,3,4,3.25,3.25,2.75,1.916666667,3
1315,3,1,0,0,0,1,1,0,0,0,0,0,9,1,3.2,2.5,3.6,1.75,3,2.25,2.166666667,3
1847,6,1,0,0,0,1,1,1,0,0,0,0,14,2,3,2.5,2.3,3,3.75,2.75,2.25,3
719,3,1,1,0,0,0,0,1,1,1,0,0,9,1,4.2,3.75,2.6,3.5,2,2.75,2.75,1
2156,5,1,0,1,1,1,1,1,1,1,0,0,9,2,2.6,2.75,2.1,2,2.5,2,2.5,7
1160,2,0,0,0,0,1,1,0,0,0,0,0,9,2,2.2,3,4.1,2.5,4,2,2.333333333,5
2174,4,1,1,1,1,1,1,1,1,1,1,0,13,2,1.6,1.75,1.7,1.5,1.25,1.5,1.583333333,6
1875,3,1,0,1,0,1,1,0,1,0,0,0,6,1,2.2,2.25,2.2,3.25,3.25,3.25,1.833333333,3
2134,4,1,1,1,1,1,1,1,1,1,0,0,7,2,1.6,2.5,2.1,1.25,2,1.5,1.583333333,4
2015,1,1,0,1,1,1,1,0,0,0,0,0,5,2,3,2.75,3.9,3.25,4,3,2.583333333,2
1452,7,1,0,1,0,1,1,1,1,0,0,0,14,2,2.8,2.25,3,2.5,3.25,2.75,2,3
2316,3,1,0,0,1,1,1,1,1,1,0,0,7,2,2.8,2.5,2.7,1.5,2.25,2,2.166666667,7
2052,8,1,1,1,0,1,1,1,1,1,0,0,13,2,2.6,2,2.7,2.5,2.5,2.75,2,4
1798,5,1,0,1,1,1,1,1,0,1,0,0,8,1,2.4,2.25,2.7,2.5,3.5,3,1.5,7
168,7,0,0,0,0,0,0,0,0,1,0,0,10,2,2,2,2.3,2.25,2.25,2.25,1.666666667,2
1551,7,1,1,1,0,1,1,1,1,1,0,0,5,1,3.2,3.25,4.1,3.25,4,3,3,4
2319,2,1,1,1,1,1,1,1,1,1,0,0,9,2,1.6,2,1.9,2,1,2.25,1.583333333,4
487,2,1,0,0,0,1,1,1,0,0,0,0,2,1,3.4,3.25,3.3,1.5,2,2,2.583333333,5
29,6,0,0,0,0,1,0,0,0,0,0,0,13,2,3,3,3.4,3.5,4,3.5,2.5,1
2140,2,1,0,0,0,1,1,0,0,0,0,0,1,2,1.6,2.75,4.5,3.25,2.75,2.5,2.25,3
2229,2,1,1,1,1,1,1,1,0,1,0,0,5,1,1.6,1.5,1.8,1.25,1.75,1.5,1.25,4
2037,7,1,0,0,1,1,1,1,1,1,0,0,7,2,2.8,2.5,3.1,3,3.75,2.75,2.25,7
836,3,1,1,0,1,0,0,1,1,1,0,0,6,1,1.4,1.5,2.1,1.5,1.25,1.5,1.583333333,4
2186,4,1,0,1,1,1,1,1,0,0,0,0,7,2,3.2,3,3.4,1.75,2,2,2.166666667,7
597,7,0,0,1,0,1,1,1,0,0,0,0,12,1,2.6,2.5,3.3,2.75,2.75,3,2,2
2393,4,1,0,1,0,1,1,1,1,0,0,0,9,2,2.8,2.5,1.9,3.25,4,2.75,2.25,7
2031,3,1,0,0,0,1,1,0,1,0,0,0,6,1,2.6,2.5,3.2,2,3.75,2.75,2.083333333,3
1630,3,1,0,0,0,1,1,0,1,1,0,0,12,2,1.8,1.5,3.2,2.75,2.5,2.25,1.583333333,3
2372,8,1,0,1,1,1,1,1,0,1,0,0,10,2,2.6,2.75,4,3,2.25,2.25,1.916666667,7
1489,4,1,0,0,1,1,1,0,0,1,0,0,2,2,4.4,3.25,6,3.25,3.5,2.75,3.416666667,1
995,4,0,0,0,0,1,0,0,0,0,0,0,7,2,3,3,3,2,2,2,2.5,5
925,2,1,0,0,0,1,1,1,1,1,0,0,6,1,2,1.75,2.5,2.75,2,2.25,1.583333333,7
702,5,0,1,1,0,1,1,0,1,0,0,0,8,1,1.2,1.5,2,1,1,1,1.416666667,4
2383,2,1,0,0,0,1,0,1,0,0,0,0,10,1,1.8,2.5,3.5,3.75,2.75,2.5,2.166666667,1
460,5,0,0,1,0,1,1,1,1,0,0,0,8,2,2.8,2.25,1.8,3,3.5,3.25,1.833333333,2
136,2,0,0,0,0,1,1,1,0,1,0,0,5,1,2.4,3.25,3.1,3,3.5,2.5,2.5,2
608,2,0,0,0,0,1,1,0,0,0,0,0,3,2,3,2.25,3.3,2.75,1.75,2,2.333333333,2
1652,1,1,0,0,0,0,1,0,0,0,0,0,4,2,2.6,4,4.1,3.25,4,3,2.666666667,1
983,9,0,0,0,0,0,0,0,0,0,0,1,4,1,4,3.75,3.9,3.25,4,4,3.083333333,8
2324,2,1,0,1,0,1,1,0,0,0,0,0,7,1,2.6,2.25,3.3,2,2.75,2.5,2.25,3
878,6,0,0,1,0,1,1,1,1,1,0,0,14,1,3,2.75,3.4,2.5,3,2.25,2.416666667,2
664,4,1,0,1,1,1,1,1,0,0,1,0,2,2,3.4,3.75,2.6,2.75,2.25,3.25,2.333333333,6
536,5,0,0,0,0,0,0,0,0,0,0,1,8,2,2,3.25,2.7,3,4,3,2.25,8
877,2,1,0,0,1,1,1,1,0,0,0,0,4,1,1.8,3.25,2.7,2.5,3,1.5,2.333333333,7
273,4,1,0,0,1,0,1,0,0,1,0,0,10,2,1.2,1.25,1.4,1.25,1.25,1.25,1.25,7
1696,6,1,0,1,1,1,1,0,0,1,0,0,10,2,2.4,2.75,3.9,2.5,3.25,2.75,1.916666667,7
1100,2,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,3.25,4,3.25,0.833333333,2
571,8,1,0,1,0,1,1,1,1,0,0,0,4,1,2.6,2.5,2.8,2.25,1.75,3.25,2.25,7
16,8,0,0,0,0,0,0,0,0,0,0,1,14,2,3.2,3.25,4.1,2.75,3.75,3.5,3,8
1754,6,1,0,1,0,1,1,1,1,1,0,0,11,1,1.6,2,3,2.5,3,2.5,1.666666667,7
2290,3,1,0,1,0,1,1,1,1,1,0,0,2,1,2.2,3.5,2.2,3.25,1.75,2.25,2.166666667,7
690,3,0,0,0,0,1,1,0,0,0,0,0,5,1,2.8,2.75,3.6,3.25,4,1.75,2.25,5
895,9,1,0,0,0,0,1,1,0,0,0,0,5,1,3,3,1.9,1.5,2.5,3,2.5,5
893,2,0,0,0,0,0,0,0,0,0,0,1,10,1,3.2,3.5,2.9,2.5,2.75,2.5,2.916666667,8
748,2,1,0,1,0,1,1,1,1,1,0,0,13,1,1.6,1.75,2.4,3,2,1.75,1.583333333,7
2235,3,1,1,1,1,1,1,1,0,1,0,0,6,1,2.8,2.75,2.9,2.75,2.25,3.25,2.5,4
1735,5,1,0,0,0,1,1,1,1,1,0,0,10,2,3.8,2,3.8,2.25,3.75,3,2.166666667,3
1475,8,1,0,0,1,1,1,1,1,1,1,0,13,2,2.6,2.75,2.9,2.5,3.5,2.25,2.166666667,6
1111,5,0,0,0,0,1,1,0,0,0,0,0,10,2,1.8,2.75,2.8,3.25,3.75,3.5,1.916666667,5
488,5,0,0,0,0,1,1,1,0,0,0,0,10,2,2,2,2,3.25,2.5,3.25,1.666666667,2
21,7,0,0,0,0,1,1,1,0,1,0,0,9,2,1.8,2.75,3.6,1.75,2,1.75,2,2
1516,8,1,0,0,0,0,1,1,0,0,0,0,11,2,2.6,3.75,3.9,2.5,4,3,2.833333333,1
1352,4,1,0,1,0,1,1,1,1,1,0,0,10,2,2.6,1.5,3.7,3,3.5,3.25,1.5,7
1069,9,0,0,0,0,0,0,0,1,0,0,0,2,1,2.4,3.25,4,1.75,2.25,3.25,2.75,5
2201,9,1,1,1,1,1,1,1,1,1,0,0,7,2,2,2,2.2,1.25,1.5,1.5,1.666666667,4
1086,4,0,0,0,0,0,1,1,1,0,0,0,6,1,2.8,2.75,2.6,2.25,2.75,2.75,2.333333333,1
2165,3,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3.6,3.5,2.5,2.75,3,5
279,2,1,1,1,1,1,1,1,1,0,0,0,4,1,1.2,1.75,2.6,1,1.5,1.5,1.75,4
1372,3,1,0,1,0,1,1,0,0,0,0,0,4,1,3.2,2,4.3,3.25,3.5,3.25,2.166666667,3
926,2,0,0,0,0,1,0,0,0,0,0,0,11,2,2.8,2.75,3.4,2.75,3.75,3,2.333333333,5
1825,3,1,0,0,0,1,1,1,0,0,0,0,12,2,2.4,1.5,3.3,3.25,3.25,3.5,2.083333333,3
255,4,1,0,0,1,1,1,1,0,1,0,0,3,2,2,2.25,3.4,2.5,1.75,3.25,1.666666667,7
37,7,0,0,0,0,1,0,1,1,0,0,0,3,1,2.2,2.75,3.2,2.75,3.25,3,1.916666667,2
1337,8,1,0,0,0,1,1,0,0,0,0,0,1,1,1.6,4.25,3.9,2,3,2.5,2.5,5
551,7,1,1,1,1,1,1,1,1,1,0,0,9,2,2,2.25,2.2,1,1,2.5,1.666666667,4
2105,2,1,0,1,1,1,1,1,0,1,0,0,7,2,3.2,1.5,1.8,2,1.75,2,2.083333333,7
1455,9,1,0,1,0,1,1,0,1,0,0,0,14,1,1.6,2,2.8,2.5,3.75,2.75,1.416666667,3
1402,8,1,0,1,0,1,1,1,1,1,0,0,14,2,3.6,3.5,3.8,3,3.25,3,3,3
1526,2,1,0,0,0,1,1,0,0,1,0,0,6,1,3,2.75,3.3,3,3.75,2.25,2.333333333,3
1419,2,1,0,1,0,0,1,0,0,0,0,0,4,1,3,2.5,1.8,2.5,3.5,3.5,2.25,1
1105,5,0,1,0,0,0,0,0,1,0,0,0,4,1,3,3,3,1,1,1,2.5,5
1523,5,1,0,0,0,1,1,0,0,0,1,0,13,1,2,2.5,3.2,2.25,3.5,2.75,2.083333333,6
1959,2,1,1,1,0,1,1,0,0,0,0,0,2,2,2.6,3.25,3.3,1.75,3.75,2.5,2.5,4
76,6,0,0,0,0,0,0,0,0,0,0,1,9,1,2.2,3.25,3,4,4,3.25,2.916666667,8
307,4,1,0,0,0,1,1,0,1,0,0,0,4,2,2,2.75,3.8,2.5,3.25,3.25,1.916666667,3
66,2,1,0,1,0,0,1,0,1,0,0,0,6,1,1,1,1,1,1.25,1,0.833333333,2
398,7,1,1,1,0,1,1,1,1,1,0,0,11,1,2.4,2.25,2.1,1.5,3.25,2.5,2.083333333,4
1849,9,1,1,1,1,0,1,1,1,1,0,0,12,2,3.2,2,4.1,3,2.5,2.75,2.333333333,4
2103,7,1,0,1,0,1,0,0,0,0,0,0,7,2,2,2.25,1.6,2.5,2.5,2.25,1.833333333,2
1819,10,1,0,1,0,0,0,0,0,0,1,0,13,2,2.4,4,4.5,4,3.25,2.5,3.083333333,6
205,9,0,0,0,0,0,1,0,0,0,0,0,8,2,3.2,3,3.2,1.75,3.25,3.25,2.583333333,1
1182,10,0,0,0,0,0,1,0,0,0,0,0,5,1,2.2,2,4.7,3.25,4,3.5,2.083333333,1
497,7,0,0,0,1,0,0,1,1,0,0,0,12,1,2.4,2.75,2.4,2,3.25,2,2.333333333,1
1896,8,1,0,1,0,1,0,1,1,1,0,0,10,1,3,3,3.1,3.25,3.5,3.25,2.666666667,6
1479,5,1,0,0,0,0,1,1,1,1,0,0,8,2,2.4,2.75,2.4,3.25,3.75,3.25,2.083333333,1
560,2,1,1,1,1,1,1,1,1,1,0,0,6,2,2.2,1.75,1.6,1.25,1,1.5,1.666666667,4
2108,5,1,1,0,0,1,0,1,0,1,0,0,7,2,1.8,2,2,1.25,1.75,1.75,1.666666667,4
2339,4,1,0,0,0,1,1,0,1,0,0,0,2,1,2,3,3,3,3,3.25,2,3
1380,9,1,0,0,0,1,1,0,0,1,0,0,2,1,3,4,4.3,3.25,4,3.75,3.166666667,1
69,2,0,0,0,0,1,1,0,0,0,0,0,5,1,2,2.5,3.8,2.5,3,3,2,5
790,2,1,0,1,1,1,1,0,0,0,0,0,9,2,3.6,3.75,3,1.75,2.5,1.5,3,7
79,2,1,0,0,0,1,1,0,0,0,0,0,1,1,2,2,3,3,3.75,3.75,1.666666667,3
1747,6,1,0,1,0,1,1,1,0,1,0,0,6,2,2.8,2.75,3.1,3.25,3,3.25,2.583333333,2
1018,2,1,0,0,0,0,0,0,0,0,0,0,6,2,2.2,2.25,2.8,2.5,4,2.75,1.916666667,5
1456,7,1,0,0,0,1,1,0,1,0,0,0,14,2,2.8,2,3.3,3.25,4,2.75,2.583333333,3
63,3,0,0,1,1,1,0,1,1,1,0,0,12,2,1.6,1.25,1.6,1,2,1.5,1.166666667,4
896,2,0,0,1,0,1,0,0,0,0,0,0,9,2,3.4,3.75,2.6,2.75,3.75,2,3.083333333,5
2276,4,1,0,1,0,1,1,1,1,1,0,0,12,2,1.8,2,2.8,3,2.25,2.25,1.666666667,7
1680,4,1,0,0,0,1,1,0,0,0,0,0,4,2,1.8,2.25,2.9,3,3.75,3,1.583333333,3
675,3,0,0,0,0,0,0,0,1,0,0,0,5,2,1,1,1,3.25,3.25,3.25,0.833333333,2
587,4,1,1,1,1,1,1,0,1,0,0,0,3,2,2.4,1.5,4,2.25,1.5,1.75,1.916666667,4
1702,11,1,0,0,0,0,1,1,1,1,0,0,8,2,2.6,2.75,4.3,2.75,3.5,3,2.5,1
1649,4,1,0,0,0,1,1,1,0,0,0,0,13,2,2.6,2.25,3.5,3,3.5,3,1.75,3
395,3,1,1,1,1,1,1,1,1,1,0,0,9,1,2,1.25,3,2.75,2.25,1.5,1.083333333,4
1950,5,1,0,0,0,0,1,1,1,1,0,0,13,2,2.8,1.5,3.4,3.25,3.5,3.5,1.916666667,1
327,2,0,0,1,0,1,1,1,0,0,0,0,14,1,1.6,2,1.5,2.75,4,3.25,1.583333333,2
1844,7,1,1,1,1,0,1,1,1,0,0,0,7,1,1.4,2,1.9,2.75,3.25,3,1.333333333,4
171,6,1,0,0,0,1,0,1,0,0,0,0,9,2,2,2,2,3,1.5,2.5,1.666666667,2
2249,2,1,0,1,1,1,1,1,1,0,0,0,3,1,2.8,1.5,3.6,2.75,3,2.5,1.75,7
528,5,1,0,1,0,1,1,1,0,0,0,0,9,2,2.2,1.75,2.1,1.75,2.5,2.25,1.583333333,2
1044,2,1,0,0,0,0,1,0,1,1,0,0,5,1,2.6,2.75,2.9,2,3.25,2.25,2.25,1
1958,2,1,0,0,0,1,1,1,0,1,0,0,4,2,2.4,2,4.4,2.5,3.25,2.75,1.75,3
1101,2,0,0,1,0,1,1,1,1,0,0,0,12,2,1,1,3.6,3.25,4,3.25,0.833333333,2
1311,2,1,0,1,0,1,1,1,1,1,0,0,7,2,2.2,2.25,1.2,2,3,2.25,1.75,7
1628,5,1,0,0,0,1,1,0,1,0,0,0,6,2,2,2.25,1,2.75,3.25,2,1.666666667,2
1990,3,1,0,0,0,1,1,1,0,0,0,0,3,1,1,1,1.7,2.5,4,3,0.833333333,2
749,5,1,1,1,1,1,1,1,1,1,0,0,11,2,1.6,2.25,1,1,1,1,1.5,4
759,4,0,0,0,0,0,1,0,1,0,0,0,7,1,1.6,2,1.4,2,2,2,1.5,2
50,6,0,0,0,0,1,1,1,1,0,0,0,5,1,2.2,2.5,3.1,2.75,3.5,3.5,1.833333333,2
158,9,0,0,1,0,1,1,0,1,0,0,0,4,1,2.4,1.5,3.7,3.25,3.25,4,1.583333333,2
2394,3,1,1,1,1,1,1,1,1,1,0,0,12,2,1.6,1.5,2.3,1.75,1.25,1.25,1.333333333,4
693,3,0,0,1,1,1,0,0,0,0,0,0,9,2,2,2.5,1.9,1.75,1.75,1.25,1.75,7
90,9,1,0,0,0,1,1,1,1,0,0,0,12,2,3.2,1.75,3.1,2.5,2.5,2.75,2.083333333,3
917,4,0,0,0,0,0,1,0,0,0,0,0,14,1,3.8,2.75,3.7,2.25,4,3,2.583333333,1
774,6,0,0,0,0,0,0,0,0,0,0,1,3,2,4.8,4.5,4.2,3.75,3.5,3,4,8
2327,2,1,0,1,1,1,1,1,0,0,0,0,1,2,2.8,2.75,2.7,2.25,2.75,2.25,2.333333333,7
1556,4,1,0,0,0,1,1,0,0,0,0,0,12,2,2.6,2.75,1.8,2.5,3.5,2.25,2.333333333,3
1880,7,1,0,0,0,1,1,0,1,1,0,0,8,1,3.4,3.25,4.3,3.25,3,3.5,2.583333333,3
1084,2,0,0,0,0,1,0,0,0,0,0,0,4,1,2.8,2.5,2.7,2.5,4,4,2.333333333,5
1873,4,1,0,0,0,1,1,1,0,0,0,0,7,2,2.6,2.75,3.4,3.25,3.25,2.5,2.25,3
392,6,0,0,0,0,1,1,0,0,1,0,0,9,2,3.4,1.75,3.1,3,2.75,2.5,1.666666667,2
2217,2,1,0,0,0,1,1,1,0,0,0,0,8,2,2.6,2,4.6,3.25,3,2.5,2.083333333,3
865,2,1,1,1,1,1,1,1,1,1,0,0,5,2,3.2,3.25,3,3.25,2.25,3.25,2.5,4
1331,2,1,0,0,0,1,1,0,0,1,0,0,12,2,3.2,2.25,3.7,3.25,3.25,3.25,2.583333333,3
695,3,0,1,1,0,1,1,1,1,0,0,0,7,1,2.4,2.75,2,1.5,2.75,2,2.333333333,4
1302,5,1,1,1,0,0,1,0,0,0,1,0,7,2,2.8,2.75,5.3,2.75,3.75,2.75,1.666666667,6
1465,4,1,1,1,0,1,1,1,1,1,0,0,7,2,1.8,1.5,3.5,2.25,3.25,2.5,1.666666667,4
113,2,1,0,1,0,1,0,0,0,0,0,0,14,2,3,3,3,2,2,2,2.5,5
227,2,0,0,0,0,0,0,0,1,0,0,0,2,1,3.4,3.75,2.5,2.5,2.25,2.25,2.833333333,5
1902,3,1,0,0,0,1,1,0,1,0,0,0,8,1,2.8,2.75,2.9,3.25,2.75,2.5,2.166666667,3
1878,3,1,0,0,0,0,1,0,0,1,0,0,1,1,2,3.25,2.9,3.25,4,4,2.25,1
2059,9,1,0,0,0,0,1,0,0,0,1,0,14,2,3,2,4.5,2.75,3.5,3,2,6
576,2,0,1,1,0,1,1,0,0,0,0,0,12,2,1.8,2,2.1,2.75,3.25,2.75,1.666666667,2
97,5,0,0,1,0,0,1,0,0,0,0,0,7,2,2.4,2.75,3.8,2.25,3.25,2.5,2.083333333,1
1820,6,1,1,1,1,1,1,1,1,0,0,0,13,2,2,2.25,2.6,2.75,3.25,2.25,1.666666667,4
2220,2,1,0,1,0,1,1,1,0,1,0,0,3,2,1.8,1.5,3.2,1.75,1.5,1.5,1.5,7
1709,3,1,1,1,1,1,1,1,1,1,0,0,12,1,1.6,1.75,1.3,2,3,2.5,1.333333333,4
387,2,1,0,1,1,1,1,1,0,0,0,0,11,2,2.2,2.5,2,3.25,3,3,2.166666667,7
1591,6,1,0,0,0,1,1,1,1,1,1,0,12,2,2.4,2.5,3.2,2.5,3.75,2.25,2.333333333,6
471,2,0,1,1,1,1,1,1,0,1,0,0,13,1,2.6,4,3.7,2.75,3,2,2.416666667,4
